"id","sku_id","wd_id","town_id","sales_date_time","local_sales_retail","local_sales_dealer","local_sales_modern_trade","local_sales_hawker","outstation_sales_reatil","outstation_sales_dealer","outstation_sales_modern_trade","outstation_sales_hawker","other_sales_retail","other_sales_dealer","other_sales_modern_trade","other_issues_other","other_issues_damage","other_issues_return","transaction_source","created_date","created_by","last_updated_date","last_updated","status","total_outstation_sales","grand_total","total_issue","total_local_sales","total_other_sales","brand_category","freeze_status","transaction_type","cnf_id","company","region","unit_price","value","sku_code","sku_short_name","town_code","wd_name","wd_type","town_name","distrcode","gpi_state","statename","zone"
8224974,"6088244","3454363","1232779","2023-11-30",1.45,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,1.0,15.450,0.0,14.45,0.0,CIG,0,Week4,"1709",GPI,MUMBAI BRANCH,3174.7,49049.115,CIG0001115,FOCUS MINT UP SQ 10s,"297400",MOHANLAL BASANTKUMAR,SFA_Lite,REWA-0297400,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8224975,"6088244","3454364","1232781","2023-11-30",0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,0.850,0.0,0.85,0.0,CIG,0,Week4,"1709",GPI,MUMBAI BRANCH,3174.7,2698.495,CIG0001115,FOCUS MINT UP SQ 10s,"4020026",MARUTI TRADERS,SFA_Lite,SIDHI-4020026,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8224976,"6088244","3559381","1357932","2023-11-30",0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,0.550,0.0,0.55,0.0,CIG,0,Week4,"1709",GPI,MUMBAI BRANCH,3174.7,1746.085,CIG0001115,FOCUS MINT UP SQ 10s,"4020022",DEV ENTERPRISES,SFA_Lite,SINGRAULI-4020022,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8224977,"6088244","3252342","936690","2023-11-30",4.6,20.0,0.0,3.0,4.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,12.4,40.000,0.0,27.6,0.0,CIG,0,Week4,"1709",GPI,MUMBAI BRANCH,3174.7,126988.0,CIG0001115,FOCUS MINT UP SQ 10s,"297000",OM SHANTI ENTERPRISES,SFA_Lite,SATNA-0297000,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8224978,"6088244","3454361","1232772","2023-11-30",0.74,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,1.1,1.840,0.0,0.74,0.0,CIG,0,Week4,"1709",GPI,MUMBAI BRANCH,3174.7,5841.448,CIG0001115,FOCUS MINT UP SQ 10s,"4020024",RAJANI AGENCY,SFA_Lite,KOTMA-4020024,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8225164,"73103","3652381","1483947","2023-11-30",2.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,7.0,12.000,0.0,5.0,0.0,CIG,0,Week4,"136",GPI,MUMBAI BRANCH,3174.7,38096.399999999994,CIG0003111,CVGL,"02100801",AGHA ENTERPRISES,SFA_Lite,SHAJAPUR-02100801,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8225165,"73148","3626379","1452918","2023-11-30",2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,5.000,0.0,5.0,0.0,CIG,0,Week4,"136",GPI,MUMBAI BRANCH,3174.7,15873.5,CIG0002625,FSP,"4020075",ASHWIN TRADERS,Secondary Sales,SHUJALPUR-4020075,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8225273,"5637080","3543374","1338881","2023-11-30",0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,6.000,0.0,6.0,0.0,CIG,0,Week4,"261",GPI,MUMBAI BRANCH,3174.7,19048.199999999997,CIG0005518,STELLAR SHIFT SUPER SLIM 20s PACK,"02108501",MANGALMURTI TRADING COMPANY MT,MT,NASIK 2_MT-02108501,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225274,"5198427","3543374","1338881","2023-11-30",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,1.000,0.0,1.0,0.0,CIG,0,Week4,"261",IPM,MUMBAI BRANCH,3174.7,3174.7,CIG0002021,MARLBORO FUSE BEYOND (2.0) KS BOX 20,"02108501",MANGALMURTI TRADING COMPANY MT,MT,NASIK 2_MT-02108501,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225275,"2248085","3543374","1338881","2023-11-30",0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,3.000,0.0,3.0,0.0,CIG,0,Week4,"261",IPM,MUMBAI BRANCH,3174.7,9524.099999999999,CIG0002051,MARLBORO GOLD (3.5 ORIGINAL) KS BOX 20,"02108501",MANGALMURTI TRADING COMPANY MT,MT,NASIK 2_MT-02108501,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225276,"4834939","3543374","1338881","2023-11-30",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,2.000,0.0,2.0,0.0,CIG,0,Week4,"261",GPI,MUMBAI BRANCH,3174.7,6349.4,CIG0002628,FS Crush FT 10s,"02108501",MANGALMURTI TRADING COMPANY MT,MT,NASIK 2_MT-02108501,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225277,"73141","3543374","1338881","2023-11-30",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,1.000,0.0,1.0,0.0,CIG,0,Week4,"261",GPI,MUMBAI BRANCH,3174.7,3174.7,CIG0002069,FSS,"02108501",MANGALMURTI TRADING COMPANY MT,MT,NASIK 2_MT-02108501,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225278,"778084","3543374","1338881","2023-11-30",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,1.000,0.0,1.0,0.0,CIG,0,Week4,"261",IPM,MUMBAI BRANCH,3174.7,3174.7,CIG0002010,MARLBORO CLOVE2.0 - CLV20 KS BOX 10,"02108501",MANGALMURTI TRADING COMPANY MT,MT,NASIK 2_MT-02108501,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225362,"778084","1300026","66001","2023-11-30",1.85,6.0,0.0,0.0,1.45,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,4.45,12.300,0.0,7.85,0.0,CIG,0,Week4,"137",IPM,MUMBAI BRANCH,3174.7,39048.81,CIG0002010,MARLBORO CLOVE2.0 - CLV20 KS BOX 10,"297100",SHRI RAM KIRANA STORES,SFA_Lite,DABRA-0297100,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8225363,"5569023","1300026","66001","2023-11-30",2.58,26.0,0.0,0.0,14.58,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,50.58,79.160,0.0,28.58,0.0,CIG,0,Week4,"137",IPM,MUMBAI BRANCH,3174.7,251309.25199999998,CIG0002031,Marlboro Advance Compact FT 10's,"297100",SHRI RAM KIRANA STORES,SFA_Lite,DABRA-0297100,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8225364,"5620057","1300026","66001","2023-11-30",1.2,0.6,0.0,0.0,0.96,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,1.3199999999999998,3.120,0.0,1.7999999999999998,0.0,CIG,0,Week4,"137",IPM,MUMBAI BRANCH,3174.7,9905.063999999998,CIG0002033,MARLBORO FILTER BLACK -12s PACK,"297100",SHRI RAM KIRANA STORES,SFA_Lite,DABRA-0297100,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8225365,"6126376","1300026","66001","2023-11-30",0.4,0.2,0.0,0.0,0.47,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.87,1.470,0.0,0.6000000000000001,0.0,CIG,0,Week4,"137",IPM,MUMBAI BRANCH,3174.7,4666.809,CIG0002037,MARLBORO GOLD ADVANCE KS BOX 10 (ST UPG),"297100",SHRI RAM KIRANA STORES,SFA_Lite,DABRA-0297100,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8225366,"5551043","1300026","66001","2023-11-30",0.24,3.0,0.0,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,1.18,4.420,0.0,3.24,0.0,CIG,0,Week4,"137",GPI,MUMBAI BRANCH,3174.7,14032.173999999999,CIG0002096,FS Clove Crush,"297100",SHRI RAM KIRANA STORES,SFA_Lite,DABRA-0297100,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8225367,"73148","1300026","66001","2023-11-30",0.89,1.8,0.0,0.0,0.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,2.45,5.140,0.0,2.69,0.0,CIG,0,Week4,"137",GPI,MUMBAI BRANCH,3174.7,16317.958,CIG0002625,FSP,"297100",SHRI RAM KIRANA STORES,SFA_Lite,DABRA-0297100,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8225370,"4551905","1300026","66001","2023-11-30",1.89,42.0,0.0,0.0,1.57,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,27.57,71.460,0.0,43.89,0.0,CIG,0,Week4,"137",GPI,MUMBAI BRANCH,3174.7,226864.062,CIG0003085,Cavanders Gold Smooth Taste,"297100",SHRI RAM KIRANA STORES,SFA_Lite,DABRA-0297100,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8225371,"2709349","1300026","66001","2023-11-30",4.58,8.0,0.0,0.0,1.58,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,7.58,20.160,0.0,12.58,0.0,CIG,0,Week4,"137",GPI,MUMBAI BRANCH,3174.7,64001.952,CIG0009371,CVG64FT10,"297100",SHRI RAM KIRANA STORES,SFA_Lite,DABRA-0297100,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8225372,"3200604","1300026","66001","2023-11-30",0.96,36.0,0.0,0.0,0.21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,3.21,40.170,0.0,36.96,0.0,CIG,0,Week4,"137",GPI,MUMBAI BRANCH,3174.7,127527.699,CIG0009377,FS PRINCE 64FT,"297100",SHRI RAM KIRANA STORES,SFA_Lite,DABRA-0297100,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8225373,"6210329","1300026","66005","2023-11-30",55.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,135.000,0.0,135.0,0.0,CDI,0,Week4,"137",GPI,MUMBAI BRANCH,3174.7,428584.5,CDINEJ1115,Funda Naturalz Imli Jar 525 GM,"297100",SHRI RAM KIRANA STORES,SFA_Lite,DABRA-0297100,,MADHYA PRADESH-0202,MADHYA PRADESH-0202,
8225392,"6319451","1642026","80859","2023-11-30",2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,2.650,0.0,2.65,0.0,CIG,0,Week4,"3832",IPM,MUMBAI BRANCH,3174.7,8412.955,CIG0002078,Marlboro Vista Tropical Fusion Menthol KS,"0279500",SHUBHAM SALES,SFA,DHARAVI-0279500,,MUMBAI & GOA-0211,MUMBAI & GOA-0211,
8225395,"6261472","1642026","80859","2023-11-30",2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,2.540,0.0,2.54,0.0,CIG,0,Week4,"3832",GPI,MUMBAI BRANCH,3174.7,8063.737999999999,CIG0005530,STELLAR SHIFT DUOS-SS-RC-97mm,"0279500",SHUBHAM SALES,SFA,DHARAVI-0279500,,MUMBAI & GOA-0211,MUMBAI & GOA-0211,
8225396,"6328482","1642026","80859","2023-11-30",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,1.000,0.0,1.0,0.0,CIG,0,Week4,"3832",GPI,MUMBAI BRANCH,3174.7,3174.7,CIG0005531,Stellar Edge Surprise,"0279500",SHUBHAM SALES,SFA,DHARAVI-0279500,,MUMBAI & GOA-0211,MUMBAI & GOA-0211,
8225397,"6210328","1642026","80861","2023-11-30",219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,219.000,0.0,219.0,0.0,CDI,0,Week4,"133",GPI,MUMBAI BRANCH,3174.7,695259.2999999999,CDINEJ1116,Funda Naturalz Imli Jar 770 GM,"0279500",SHUBHAM SALES,SFA,DHARAVI-0279500,,MUMBAI & GOA-0211,MUMBAI & GOA-0211,
8225398,"778084","1648026","81063","2023-11-30",1.3,32.0,0.0,3.0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,3.52,39.820,0.0,36.3,0.0,CIG,0,Week4,"1123",IPM,MUMBAI BRANCH,3174.7,126416.55399999999,CIG0002010,MARLBORO CLOVE2.0 - CLV20 KS BOX 10,"0216100",LAXMI TRADERS,SFA_Lite,KHAMGAON-0216100,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225399,"1274080","1648026","81063","2023-11-30",0.09,1.0,0.0,0.4,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.21,1.700,0.0,1.4900000000000002,0.0,CIG,0,Week4,"1123",IPM,MUMBAI BRANCH,3174.7,5396.990000000001,CIG0002014,MARLBORO (RED FWD) KS BOX 10,"0216100",LAXMI TRADERS,SFA_Lite,KHAMGAON-0216100,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225401,"5198426","1648026","81063","2023-11-30",0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,1.0,4.000,0.0,3.0,0.0,CIG,0,Week4,"1123",IPM,MUMBAI BRANCH,3174.7,12698.8,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,"0216100",LAXMI TRADERS,SFA_Lite,KHAMGAON-0216100,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225402,"2248084","1648026","81063","2023-11-30",0.08,5.0,0.0,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.15,6.230,0.0,6.08,0.0,CIG,0,Week4,"1123",IPM,MUMBAI BRANCH,3174.7,19778.381,CIG0002052,MARLBORO GOLD(3.5 ORIGINAL) KS BOX 10,"0216100",LAXMI TRADERS,SFA_Lite,KHAMGAON-0216100,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225403,"73141","1648026","81063","2023-11-30",0.83,26.0,0.0,3.0,3.93,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,15.93,45.760,0.0,29.83,0.0,CIG,0,Week4,"1123",GPI,MUMBAI BRANCH,3174.7,145274.272,CIG0002069,FSS,"0216100",LAXMI TRADERS,SFA_Lite,KHAMGAON-0216100,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225404,"5551043","1648026","81063","2023-11-30",3.91,24.0,0.0,2.0,12.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,24.3,54.210,0.0,29.91,0.0,CIG,0,Week4,"1123",GPI,MUMBAI BRANCH,3174.7,172100.487,CIG0002096,FS Clove Crush,"0216100",LAXMI TRADERS,SFA_Lite,KHAMGAON-0216100,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225405,"4834939","1648026","81063","2023-11-30",0.99,24.0,0.0,2.0,4.66,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,10.66,37.650,0.0,26.99,0.0,CIG,0,Week4,"1123",GPI,MUMBAI BRANCH,3174.7,119527.45499999999,CIG0002628,FS Crush FT 10s,"0216100",LAXMI TRADERS,SFA_Lite,KHAMGAON-0216100,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225408,"6281469","1648026","81063","2023-11-30",0.03,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.54,0.570,0.0,0.03,0.0,CIG,0,Week4,"1123",GPI,MUMBAI BRANCH,3174.7,1809.5790000000002,CIG0002746,Four Square Clove Crush Kings,"0216100",LAXMI TRADERS,SFA_Lite,KHAMGAON-0216100,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225409,"6275418","1648026","81063","2023-11-30",0.02,0.0,0.0,0.2,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.12,0.340,0.0,0.22,0.0,CIG,0,Week4,"1123",GPI,MUMBAI BRANCH,3174.7,1079.398,CIG0002761,FOUR SQUARE CRUSH KINGS-GALACTIC ICE SQ 10s,"0216100",LAXMI TRADERS,SFA_Lite,KHAMGAON-0216100,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225410,"5637080","1648026","81063","2023-11-30",0.66,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,2.04,2.700,0.0,0.66,0.0,CIG,0,Week4,"1123",GPI,MUMBAI BRANCH,3174.7,8571.69,CIG0005518,STELLAR SHIFT SUPER SLIM 20s PACK,"0216100",LAXMI TRADERS,SFA_Lite,KHAMGAON-0216100,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225411,"6261472","1648026","81063","2023-11-30",0.22,0.2,0.0,0.4,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.38,1.200,0.0,0.8200000000000001,0.0,CIG,0,Week4,"1123",GPI,MUMBAI BRANCH,3174.7,3809.6400000000003,CIG0005530,STELLAR SHIFT DUOS-SS-RC-97mm,"0216100",LAXMI TRADERS,SFA_Lite,KHAMGAON-0216100,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225412,"6210329","1648026","81065","2023-11-30",6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,10.0,16.000,0.0,6.0,0.0,CDI,0,Week4,"1123",GPI,MUMBAI BRANCH,3174.7,50795.2,CDINEJ1115,Funda Naturalz Imli Jar 525 GM,"0216100",LAXMI TRADERS,SFA_Lite,KHAMGAON-0216100,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225413,"5620057","1648026","81063","2023-11-30",0.02,6.0,0.0,1.2,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.26,7.480,0.0,7.22,0.0,CIG,0,Week4,"1123",IPM,MUMBAI BRANCH,3174.7,23746.755999999998,CIG0002033,MARLBORO FILTER BLACK -12s PACK,"0216100",LAXMI TRADERS,SFA_Lite,KHAMGAON-0216100,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225415,"3200614","1648026","81063","2023-11-30",0.0,0.2,0.0,0.2,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.04,0.440,0.0,0.4,0.0,CIG,0,Week4,"1123",GPI,MUMBAI BRANCH,3174.7,1396.868,CIG0009378,FS FAMOUS 64FT,"0216100",LAXMI TRADERS,SFA_Lite,KHAMGAON-0216100,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225416,"778084","1672027","81885","2023-11-30",1.43,4.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.12,5.550,0.0,5.43,0.0,CIG,0,Week4,"261",IPM,MUMBAI BRANCH,3174.7,17619.585,CIG0002010,MARLBORO CLOVE2.0 - CLV20 KS BOX 10,"0219300",TAWKKAL PAN MATERIAL,SFA_Lite,LATUR-0219300,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225417,"1274080","1672027","81885","2023-11-30",1.07,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,7.670,0.0,7.67,0.0,CIG,0,Week4,"261",IPM,MUMBAI BRANCH,3174.7,24349.948999999997,CIG0002014,MARLBORO (RED FWD) KS BOX 10,"0219300",TAWKKAL PAN MATERIAL,SFA_Lite,LATUR-0219300,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225418,"5198426","1672027","81885","2023-11-30",2.08,2.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.01,4.090,0.0,4.08,0.0,CIG,0,Week4,"261",IPM,MUMBAI BRANCH,3174.7,12984.523,CIG0002020,MARLBORO FUSE BEYOND (2.0) KS BOX 10,"0219300",TAWKKAL PAN MATERIAL,SFA_Lite,LATUR-0219300,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225419,"5620057","1672027","81885","2023-11-30",0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,0.480,0.0,0.48,0.0,CIG,0,Week4,"261",IPM,MUMBAI BRANCH,3174.7,1523.8559999999998,CIG0002033,MARLBORO FILTER BLACK -12s PACK,"0219300",TAWKKAL PAN MATERIAL,SFA_Lite,LATUR-0219300,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225420,"6126376","1672027","81885","2023-11-30",18.88,158.0,0.0,5.0,0.92,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,2.92,184.800,0.0,181.88,0.0,CIG,0,Week4,"261",IPM,MUMBAI BRANCH,3174.7,586684.5599999999,CIG0002037,MARLBORO GOLD ADVANCE KS BOX 10 (ST UPG),"0219300",TAWKKAL PAN MATERIAL,SFA_Lite,LATUR-0219300,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225421,"2248084","1672027","81885","2023-11-30",0.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,9.700,0.0,9.7,0.0,CIG,0,Week4,"261",IPM,MUMBAI BRANCH,3174.7,30794.589999999997,CIG0002052,MARLBORO GOLD(3.5 ORIGINAL) KS BOX 10,"0219300",TAWKKAL PAN MATERIAL,SFA_Lite,LATUR-0219300,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225422,"73141","1672027","81885","2023-11-30",0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.0,0.400,0.0,0.4,0.0,CIG,0,Week4,"261",GPI,MUMBAI BRANCH,3174.7,1269.88,CIG0002069,FSS,"0219300",TAWKKAL PAN MATERIAL,SFA_Lite,LATUR-0219300,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225423,"5551043","1672027","81885","2023-11-30",4.89,97.0,0.0,6.0,1.38,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,4.38,112.270,0.0,107.89,0.0,CIG,0,Week4,"261",GPI,MUMBAI BRANCH,3174.7,356423.56899999996,CIG0002096,FS Clove Crush,"0219300",TAWKKAL PAN MATERIAL,SFA_Lite,LATUR-0219300,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225425,"4834939","1672027","81885","2023-11-30",39.57,412.0,0.0,15.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,27.0,493.570,0.0,466.57,0.0,CIG,0,Week4,"261",GPI,MUMBAI BRANCH,3174.7,1566936.679,CIG0002628,FS Crush FT 10s,"0219300",TAWKKAL PAN MATERIAL,SFA_Lite,LATUR-0219300,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225428,"6281469","1672027","81885","2023-11-30",1.5,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.09,1.590,0.0,1.5,0.0,CIG,0,Week4,"261",GPI,MUMBAI BRANCH,3174.7,5047.773,CIG0002746,Four Square Clove Crush Kings,"0219300",TAWKKAL PAN MATERIAL,SFA_Lite,LATUR-0219300,,MAHARASHTRA-0212,MAHARASHTRA-0212,
8225429,"6275418","1672027","81885","2023-11-30",0.69,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2023-12-08 13:10:34.617541",auto scheduler,,,1,0.21,0.900,0.0,0.69,0.0,CIG,0,Week4,"261",GPI,MUMBAI BRANCH,3174.7,2857.2299999999996,CIG0002761,FOUR SQUARE CRUSH KINGS-GALACTIC ICE SQ 10s,"0219300",TAWKKAL PAN MATERIAL,SFA_Lite,LATUR-0219300,,MAHARASHTRA-0212,MAHARASHTRA-0212,
